,Area (m²),Quartos,Idade (anos),Distância Centro (km),Garagens,Banheiros,Andar,Vista_Mar,Mobilidade,Segurança,Area_Construida (m²),Total_Comodos,Zona,Preço (R$ mil),Area_Total (m²)
6517,199.1,3,1,8.0,1,3,14,0,2,9,170.3,6,Intermediária,966.1,369.4
6518,193.1,2,2,2.0,1,2,19,0,8,9,165.5,4,Centro,949.2,358.5
6519,147.6,4,0,12.4,3,4,14,0,3,8,122.7,8,Intermediária,906.1,270.2
6520,62.8,3,26,5.6,2,3,,1,1,7,54.1,6,Intermediária,784.7,116.9
6521,58.0,3,1,3.8,2,3,2,0,2,8,49.4,6,Centro,887.0,107.3
6522,107.2,3,13,4.5,1,3,4,0,1,10,93.1,6,Centro,1028.9,200.3
6523,70.1,3,10,3.3,1,3,12,0,9,7,55.3,6,Centro,899.5,125.4
6524,143.3,3,61,3.6,1,3,20,0,8,10,124.5,6,Centro,580.6,267.7
6525,215.0,4,8,3.5,2,4,3,1,8,8,179.0,8,Centro,1342.1,394.1
6526,111.0,3,22,13.7,2,3,20,1,7,8,90.9,6,Intermediária,899.4,202.0
6527,82.0,3,3,6.0,2,3,,1,2,6,67.4,6,Intermediária,801.8,149.4
6528,56.9,2,2,4.2,0,2,,0,4,9,49.1,4,Centro,776.5,106.0
6529,30.0,3,23,1.7,1,3,16,1,9,9,29.3,6,Centro,857.1,59.3
6530,119.0,4,19,10.3,2,4,,0,1,8,105.0,8,Intermediária,796.3,223.9
6531,245.5,2,6,6.4,1,2,11,0,7,9,213.4,4,Intermediária,1003.9,458.9
6532,129.3,2,15,2.4,0,2,23,0,10,10,112.8,4,Centro,1050.1,242.1
6533,126.5,6,8,2.8,1,4,,0,6,10,99.5,10,Centro,1296.6,226.0
6534,117.9,2,10,2.0,1,2,22,1,10,8,98.2,4,Centro,1236.2,216.1
6535,152.1,6,2,3.7,2,4,,0,4,10,120.5,10,Centro,1409.7,272.6
6536,57.9,3,0,12.0,3,3,16,0,9,7,42.1,6,Intermediária,910.3,100.0
6537,96.4,3,4,6.5,1,3,11,0,3,7,87.4,6,Intermediária,843.2,183.8
6538,182.9,3,5,3.7,3,3,,0,2,9,153.6,6,Centro,1030.7,336.5
6539,188.8,2,9,5.6,1,2,5,0,8,10,157.2,4,Intermediária,753.2,345.9
6540,100.6,3,5,2.5,1,3,21,1,7,9,86.0,6,Centro,1265.1,186.6
6541,223.2,3,13,0.5,2,2,18,0,9,9,187.8,5,Centro,1112.6,411.0
6542,76.4,3,0,4.4,1,3,8,0,4,9,65.9,6,Centro,767.9,142.3
6543,100.8,2,15,5.9,0,2,,1,9,9,82.2,4,Intermediária,747.6,183.0
6544,305.7,3,5,16.6,1,2,,0,3,7,264.6,5,Afastada,721.8,570.3
6545,234.1,3,13,3.3,1,3,,0,2,10,208.6,6,Centro,1030.9,442.6
6546,205.2,2,3,2.6,0,2,5,0,4,9,166.9,4,Centro,862.1,372.1
6547,51.3,1,5,1.7,1,1,4,0,3,9,35.0,2,Centro,695.2,86.2
6548,105.4,3,11,4.8,1,3,,0,1,9,94.4,6,Centro,706.1,199.8
6549,62.2,2,5,6.5,1,1,1,0,2,7,65.2,3,Intermediária,559.7,127.4
6550,178.3,3,4,7.5,1,2,,1,1,10,154.8,5,Intermediária,1046.5,333.1
6551,136.0,3,14,4.0,3,2,,0,7,9,108.6,5,Centro,915.1,244.6
6552,85.4,6,7,2.4,2,4,23,0,9,9,70.4,10,Centro,1500.0,155.8
6553,90.6,3,10,4.3,1,3,,0,1,9,73.8,6,Centro,730.2,164.3
6554,118.6,3,1,5.1,2,3,20,0,10,8,102.7,6,Intermediária,1147.1,221.3
6555,132.5,5,20,6.9,1,4,,0,9,8,110.1,9,Intermediária,796.1,242.6
6556,169.2,3,28,2.7,2,3,,1,3,9,146.1,6,Centro,1021.3,315.3
6557,230.5,2,12,2.6,1,1,,0,7,9,196.0,3,Centro,898.2,426.4
6558,264.8,3,2,1.8,2,2,6,0,6,10,223.8,5,Centro,1186.5,488.6
6559,194.4,3,2,5.0,2,2,1,0,2,6,158.8,5,Intermediária,850.3,353.2
6560,89.0,5,54,4.2,2,4,,0,4,9,77.8,9,Centro,475.5,166.8
6561,94.7,4,4,7.9,1,4,9,1,7,8,84.7,8,Intermediária,1081.1,179.4
6562,275.5,1,23,18.9,1,1,12,0,2,5,218.4,2,Afastada,245.0,493.9
6563,86.7,4,28,9.4,1,4,20,0,7,7,67.5,8,Intermediária,792.0,154.2
6564,140.7,2,6,0.9,1,2,,0,8,10,120.3,4,Centro,799.5,261.0
6565,186.0,4,10,5.7,1,4,,0,9,8,154.9,8,Intermediária,979.1,340.9
6566,132.1,1,15,11.6,0,1,2,0,8,6,112.4,2,Intermediária,362.1,244.5
6567,267.1,6,7,1.4,1,4,,0,7,8,222.5,10,Centro,1500.0,489.6
6568,75.8,4,33,10.3,2,4,4,0,5,6,80.0,8,Intermediária,697.8,155.9
6569,176.7,2,6,9.0,0,2,10,0,9,6,141.8,4,Intermediária,729.0,318.5
6570,114.3,1,10,3.6,0,1,6,0,10,9,98.7,2,Centro,780.1,213.0
6571,205.6,2,2,3.3,1,2,,1,8,8,177.4,4,Centro,1013.0,383.0
6572,161.7,2,1,0.8,1,2,7,0,9,10,132.8,4,Centro,1013.5,294.6
6573,66.2,3,23,11.8,3,3,20,0,5,6,52.3,6,Intermediária,508.2,118.5
6574,250.6,2,0,1.9,0,2,,0,7,10,205.6,4,Centro,797.3,456.3
6575,149.8,3,0,9.0,2,3,16,0,4,10,124.4,6,Intermediária,877.7,274.3
6576,50.7,2,3,13.1,1,2,20,1,7,9,46.2,4,Intermediária,772.5,96.9
6577,113.0,6,0,8.5,3,4,,0,8,6,94.9,10,Intermediária,1151.4,207.8
6578,202.9,2,0,23.6,1,2,,0,5,4,173.1,4,Afastada,493.2,376.1
6579,84.3,4,1,5.0,1,3,,1,6,7,70.5,7,Intermediária,1002.1,154.8
6580,52.1,2,5,6.4,1,1,6,0,1,9,43.8,3,Intermediária,560.8,96.0
6581,78.8,3,18,3.3,2,3,12,0,2,9,74.3,6,Centro,925.5,153.1
6582,162.3,3,0,8.0,2,3,21,0,1,8,135.8,6,Intermediária,1133.9,298.1
6583,70.5,6,32,2.7,1,4,23,0,7,10,64.6,10,Centro,1018.7,135.1
6584,334.4,3,15,10.0,1,3,15,0,4,8,293.0,6,Intermediária,1174.5,627.4
6585,169.2,3,29,7.5,3,3,23,0,5,8,148.2,6,Intermediária,806.7,317.4
6586,177.5,4,5,6.4,2,4,,0,4,10,152.5,8,Intermediária,1078.3,329.9
6587,242.2,2,5,5.8,0,2,7,1,2,9,204.5,4,Intermediária,986.9,446.6
6588,52.8,2,16,3.4,1,2,,1,2,10,40.7,4,Centro,786.2,93.6
6589,72.5,4,6,9.7,2,3,24,1,4,8,63.4,7,Intermediária,1145.0,135.9
6590,144.8,3,20,6.7,1,3,21,0,8,7,126.4,6,Intermediária,940.4,271.1
6591,162.9,5,1,0.7,2,4,,0,6,8,138.9,9,Centro,1334.4,301.8
6592,205.4,4,40,4.7,1,3,4,0,2,10,181.9,7,Centro,886.9,387.3
6593,106.9,3,1,8.4,2,3,24,0,5,7,91.8,6,Intermediária,858.1,198.7
6594,110.1,3,2,9.1,2,3,,0,1,6,89.7,6,Intermediária,694.6,199.8
6595,207.0,2,20,1.1,1,2,22,0,10,10,167.0,4,Centro,1008.1,374.0
6596,193.4,4,4,3.2,1,4,,0,7,10,163.6,8,Centro,1194.7,357.0
6597,75.1,4,1,2.7,1,4,1,0,9,7,60.6,8,Centro,1027.4,135.7
6598,84.0,5,36,8.8,2,4,,0,2,8,75.4,9,Intermediária,685.2,159.5
6599,68.9,3,4,4.7,1,3,13,0,3,9,62.2,6,Centro,790.4,131.1
6600,265.4,2,2,3.7,1,2,18,0,4,9,225.5,4,Centro,1150.9,490.9
6601,178.5,3,12,2.6,1,2,17,0,4,9,155.8,5,Centro,1041.6,334.3
6602,190.3,3,6,9.5,1,3,23,0,8,7,156.6,6,Intermediária,854.0,346.9
6603,131.2,1,5,4.5,1,1,24,0,1,9,116.4,2,Centro,792.1,247.5
6604,148.3,6,2,1.2,1,4,,0,10,10,127.5,10,Centro,1484.8,275.8
6605,140.2,3,28,2.3,2,3,5,0,4,10,119.3,6,Centro,777.4,259.5
6606,132.1,2,6,3.4,1,2,10,0,2,9,106.2,4,Centro,783.9,238.3
6607,64.6,3,22,12.0,2,3,,0,2,6,39.5,6,Intermediária,592.5,104.1
6608,400.0,3,8,10.4,1,2,14,0,5,7,340.8,5,Intermediária,965.1,740.8
6609,199.8,3,5,3.1,3,2,,0,1,9,162.8,5,Centro,1024.0,362.6
6610,45.1,3,9,5.8,2,3,12,0,8,8,39.3,6,Intermediária,746.3,84.4
6611,185.5,4,4,1.1,1,3,2,0,7,10,152.7,7,Centro,1203.7,338.2
6612,181.1,2,1,8.6,1,1,23,0,7,7,152.4,3,Intermediária,591.1,333.5
6613,134.3,3,11,7.5,2,2,,0,7,7,121.3,5,Intermediária,912.4,255.6
6614,148.0,5,9,5.6,2,4,,0,3,7,125.7,9,Intermediária,1168.2,273.7
6615,33.2,3,7,5.9,1,2,,0,9,9,31.8,5,Intermediária,709.1,65.0
6616,65.5,2,36,1.6,1,2,,0,7,10,51.7,4,Centro,610.0,117.3
6617,138.9,5,1,3.4,2,4,4,0,10,9,120.0,9,Centro,1500.0,258.9
6618,111.2,3,5,7.2,1,3,23,0,1,8,87.0,6,Intermediária,816.2,198.2
6619,103.4,3,3,4.6,2,3,2,0,10,10,85.3,6,Centro,1095.9,188.7
6620,68.8,3,10,4.3,3,3,,0,6,9,56.4,6,Centro,984.7,125.2
6621,92.7,4,8,17.9,2,3,2,0,8,6,81.1,7,Afastada,533.3,173.8
6622,112.6,3,20,5.0,1,2,14,1,4,9,94.0,5,Intermediária,869.6,206.6
6623,73.1,2,14,8.1,1,2,20,0,4,8,63.3,4,Intermediária,704.1,136.4
6624,109.9,2,20,20.7,1,2,,0,10,4,92.3,4,Afastada,276.1,202.2
6625,168.3,3,9,1.2,1,2,,0,1,10,153.4,5,Centro,969.4,321.7
6626,142.9,4,7,6.9,3,3,11,1,10,9,123.8,7,Intermediária,1307.6,266.7
6627,130.3,3,9,2.9,2,2,22,1,3,8,118.5,5,Centro,959.3,248.8
6628,87.6,3,5,9.5,1,2,,1,7,8,71.1,5,Intermediária,806.7,158.7
6629,220.6,3,40,5.8,1,2,6,1,10,9,185.9,5,Intermediária,997.5,406.5
6630,197.1,3,36,2.1,2,3,9,0,3,9,161.8,6,Centro,1121.1,358.9
6631,145.9,2,14,2.0,1,2,15,0,6,10,126.8,4,Centro,638.3,272.7
6632,56.3,2,3,2.6,1,2,15,1,2,8,49.7,4,Centro,789.1,106.0
6633,221.3,6,10,5.0,1,4,16,1,7,9,181.2,10,Centro,1461.7,402.5
6634,103.8,2,13,12.2,1,2,,0,6,7,85.2,4,Intermediária,483.4,189.0
6635,98.3,3,3,14.3,3,3,19,0,7,7,84.3,6,Intermediária,917.1,182.6
6636,220.5,3,8,5.2,1,2,,0,8,9,188.1,5,Intermediária,789.9,408.7
6637,146.5,5,0,10.5,1,4,2,0,5,7,125.3,9,Intermediária,976.8,271.8
6638,107.1,3,11,8.3,1,3,23,0,8,10,90.0,6,Intermediária,1135.9,197.1
6639,116.5,4,5,9.3,1,4,,0,5,8,99.3,8,Intermediária,940.8,215.8
6640,150.1,2,11,5.2,0,2,,0,2,9,129.5,4,Intermediária,623.8,279.6
6641,120.0,6,22,0.5,2,4,4,0,7,10,95.3,10,Centro,1272.6,215.2
6642,60.0,3,14,2.1,1,3,18,1,3,9,58.0,6,Centro,1082.4,118.0
6643,93.5,2,12,2.8,1,2,,1,10,10,83.5,4,Centro,887.8,177.1
6644,164.0,3,13,4.0,2,3,,0,6,9,145.3,6,Centro,906.9,309.3
6645,97.5,2,7,1.4,1,2,23,0,3,9,85.6,4,Centro,1013.5,183.1
6646,154.7,3,6,11.4,1,3,,0,9,7,133.9,6,Intermediária,828.6,288.6
6647,49.4,2,6,2.4,1,2,,0,9,10,39.1,4,Centro,847.8,88.5
6648,68.9,3,26,8.2,2,3,23,0,7,7,58.7,6,Intermediária,652.3,127.6
6649,84.1,3,4,7.7,2,3,9,0,9,8,77.9,6,Intermediária,721.3,162.0
6650,163.5,2,12,6.4,1,2,,0,1,8,140.4,4,Intermediária,707.9,303.9
6651,79.8,5,4,8.2,3,4,19,0,9,9,65.1,9,Intermediária,1218.6,144.9
6652,76.6,3,21,9.5,1,3,,0,8,8,65.2,6,Intermediária,517.4,141.8
6653,180.0,4,14,4.2,1,4,13,0,6,9,147.1,8,Centro,1272.2,327.0
6654,85.8,3,5,7.6,2,3,23,0,1,9,71.5,6,Intermediária,814.6,157.3
6655,94.6,3,45,14.8,2,3,13,0,1,7,80.6,6,Intermediária,435.6,175.1
6656,83.2,3,3,2.8,2,2,15,0,3,10,73.1,5,Centro,964.9,156.3
6657,73.9,3,0,6.9,1,3,,0,4,9,65.9,6,Intermediária,756.0,139.8
6658,151.7,3,5,10.5,1,2,11,0,10,6,131.4,5,Intermediária,811.6,283.1
6659,108.6,4,6,4.1,2,4,,0,9,9,93.4,8,Centro,1076.5,202.0
6660,69.5,3,0,7.0,1,3,,0,2,6,56.7,6,Intermediária,630.1,126.1
6661,130.9,3,6,6.4,1,3,5,0,7,7,119.7,6,Intermediária,745.1,250.6
6662,175.0,2,8,1.8,1,2,11,0,1,10,146.5,4,Centro,776.5,321.5
6663,48.0,2,5,4.2,1,1,24,0,3,10,40.0,3,Centro,778.2,88.0
6664,81.9,3,5,20.4,1,2,20,1,5,3,76.5,5,Afastada,567.4,158.4
6665,85.5,3,3,8.0,3,2,,1,7,10,75.7,5,Intermediária,916.6,161.2
6666,288.0,3,11,7.7,1,2,,0,5,9,246.0,5,Intermediária,792.1,534.0
6667,150.3,5,1,2.4,1,4,1,0,5,7,130.4,9,Centro,1459.6,280.7
6668,169.0,5,2,3.4,1,4,,1,5,9,144.9,9,Centro,1320.4,313.9
6669,378.4,5,10,6.8,2,4,,0,10,8,318.4,9,Intermediária,1500.0,696.8
6670,104.5,6,6,6.0,1,4,20,1,6,8,87.2,10,Intermediária,1179.0,191.7
6671,94.2,4,30,1.0,3,3,7,0,3,10,70.7,7,Centro,993.2,164.9
6672,69.9,3,8,0.6,1,3,,0,2,10,56.1,6,Centro,943.7,126.0
6673,46.1,1,6,6.1,1,1,,0,5,10,40.6,2,Intermediária,393.6,86.7
6674,86.0,4,5,6.5,3,3,14,1,9,8,75.2,7,Intermediária,1030.0,161.2
6675,180.9,5,8,3.5,1,4,,0,2,9,154.9,9,Centro,1119.4,335.8
6676,140.4,4,0,1.5,1,4,19,0,6,9,117.8,8,Centro,1391.7,258.2
6677,357.8,3,14,2.1,1,3,3,1,1,9,303.6,6,Centro,1499.7,661.4
6678,122.0,3,22,2.5,1,3,16,1,3,10,101.9,6,Centro,913.4,223.8
6679,186.9,3,7,3.5,2,3,24,1,7,9,156.2,6,Centro,1392.3,343.1
6680,128.9,1,44,13.7,1,1,14,0,7,7,116.8,2,Intermediária,300.6,245.6
6681,65.3,5,0,5.5,1,4,13,0,5,9,56.8,9,Intermediária,1056.3,122.1
6682,152.4,3,9,13.9,1,3,,0,9,8,122.8,6,Intermediária,727.7,275.2
6683,133.4,2,17,5.7,1,2,8,0,7,7,111.5,4,Intermediária,607.4,244.9
6684,104.3,2,4,9.8,1,2,19,0,4,7,89.4,4,Intermediária,604.4,193.7
6685,58.1,4,7,14.7,1,3,4,0,6,7,48.5,7,Intermediária,630.3,106.6
6686,172.4,3,0,11.4,1,3,,0,8,8,143.7,6,Intermediária,824.2,316.1
6687,32.0,4,15,0.5,2,4,7,1,4,10,21.8,8,Centro,1241.5,53.8
6688,299.1,3,8,1.0,1,2,,0,6,10,251.8,5,Centro,1280.4,550.9
6689,145.7,2,1,3.4,0,2,,0,6,10,130.4,4,Centro,730.6,276.1
6690,77.9,6,3,15.3,2,4,17,0,6,6,65.7,10,Afastada,778.3,143.6
6691,219.8,1,0,4.6,0,1,,0,7,8,192.3,2,Centro,670.6,412.1
6692,205.7,5,4,2.3,3,4,20,0,3,8,175.0,9,Centro,1500.0,380.7
6693,107.3,3,2,2.8,2,3,8,0,7,9,80.8,6,Centro,1085.0,188.1
6694,227.5,1,10,7.1,0,1,,0,2,8,191.5,2,Intermediária,612.0,419.0
6695,101.6,4,5,7.1,1,4,3,0,5,8,80.8,8,Intermediária,748.5,182.4
6696,80.2,3,3,2.8,1,3,5,0,4,9,62.5,6,Centro,885.4,142.6
6697,140.1,5,7,2.1,2,4,22,1,6,8,130.6,9,Centro,1500.0,270.8
6698,70.8,2,5,2.2,1,2,20,0,4,10,57.9,4,Centro,782.1,128.7
6699,240.9,3,9,3.1,3,3,19,0,5,10,199.7,6,Centro,1258.1,440.6
6700,134.2,3,20,1.5,1,3,3,0,5,10,116.2,6,Centro,975.3,250.4
6701,149.2,3,5,18.3,1,3,,0,6,5,124.8,6,Afastada,679.8,274.0
6702,69.3,3,10,1.4,3,3,,0,6,10,50.4,6,Centro,992.6,119.7
6703,57.8,3,16,3.3,2,2,,0,10,10,46.7,5,Centro,852.3,104.5
6704,107.3,3,13,3.5,1,2,16,0,6,9,94.1,5,Centro,835.7,201.4
6705,139.1,3,6,1.5,2,2,19,0,6,8,125.0,5,Centro,1106.9,264.1
6706,221.1,3,2,6.6,2,3,11,0,8,9,188.4,6,Intermediária,983.9,409.4
6707,186.7,3,5,5.9,1,3,,0,4,8,167.2,6,Intermediária,544.3,353.9
6708,101.6,4,41,5.4,2,4,,1,10,8,80.6,8,Intermediária,930.0,182.2
6709,191.8,3,17,6.1,1,3,,0,6,7,162.4,6,Intermediária,576.2,354.2
6710,132.0,5,21,1.1,2,4,23,0,9,10,111.2,9,Centro,1247.8,243.1
6711,112.6,3,5,7.9,3,2,12,0,4,8,91.6,5,Intermediária,860.7,204.2
6712,54.4,4,5,16.2,2,4,20,0,9,7,51.5,8,Afastada,666.1,105.9
6713,130.7,3,6,12.3,2,3,21,0,7,8,115.9,6,Intermediária,920.7,246.6
6714,111.3,3,4,1.0,2,3,19,1,9,10,100.2,6,Centro,1483.0,211.5
6715,145.3,5,7,3.6,1,4,8,1,7,10,125.2,9,Centro,1380.2,270.5
6716,107.2,4,4,0.9,2,3,,0,8,10,84.5,7,Centro,1114.5,191.7
6717,94.5,3,12,3.3,1,2,17,0,9,10,81.5,5,Centro,1058.6,176.0
6718,136.6,2,1,1.9,0,1,22,1,3,10,118.4,3,Centro,864.5,255.0
6719,141.0,1,0,5.7,1,1,12,1,2,9,117.5,2,Intermediária,780.3,258.5
6720,123.8,4,10,8.6,2,4,12,0,3,9,98.0,8,Intermediária,968.2,221.8
6721,135.1,3,1,13.3,1,3,14,0,9,7,108.1,6,Intermediária,783.1,243.2
6722,98.1,2,1,5.6,0,2,,0,8,10,85.9,4,Intermediária,679.5,184.0
6723,105.0,5,24,1.6,2,4,15,0,10,10,82.6,9,Centro,1249.2,187.6
6724,157.0,3,1,2.5,1,3,,1,3,9,131.1,6,Centro,1309.5,288.1
6725,209.8,4,28,17.6,2,3,20,1,4,6,169.1,7,Afastada,878.1,378.9
6726,145.6,2,10,4.3,1,2,,0,10,8,123.4,4,Centro,720.6,269.0
6727,138.9,5,8,10.0,1,4,1,0,7,8,119.0,9,Intermediária,820.7,257.9
6728,138.7,6,17,13.8,1,4,,0,4,5,114.4,10,Intermediária,739.4,253.1
6729,146.2,2,36,5.1,1,1,,0,7,8,124.7,3,Intermediária,502.0,270.8
6730,44.7,5,4,0.8,1,4,,0,6,10,37.1,9,Centro,1184.4,81.7
6731,284.0,4,20,8.6,1,4,,1,1,7,232.7,8,Intermediária,826.3,516.7
6732,64.8,4,9,3.4,3,4,20,0,3,9,57.1,8,Centro,1045.0,121.9
6733,253.9,4,1,8.5,2,3,,0,1,6,217.7,7,Intermediária,928.5,471.6
6734,86.0,3,1,6.8,1,2,7,1,9,8,78.1,5,Intermediária,925.2,164.1
6735,400.0,4,0,4.9,2,4,9,1,3,9,340.8,8,Centro,1500.0,740.8
6736,70.9,3,8,4.3,2,3,20,0,1,8,58.9,6,Centro,917.7,129.8
6737,105.3,2,3,6.9,1,2,7,0,5,10,97.4,4,Intermediária,681.2,202.6
6738,173.0,2,14,9.3,1,1,,0,7,7,145.1,3,Intermediária,530.3,318.0
6739,68.1,5,7,7.1,3,4,7,0,10,9,62.3,9,Intermediária,1174.4,130.4
6740,223.9,3,0,7.4,1,2,22,0,2,8,190.9,5,Intermediária,968.4,414.9
6741,31.5,4,21,2.7,2,4,24,0,5,10,30.9,8,Centro,941.8,62.3
6742,119.5,4,21,1.7,1,4,,1,8,10,105.1,8,Centro,1072.2,224.6
6743,66.2,3,12,6.0,2,3,,0,1,8,53.8,6,Intermediária,552.8,120.0
6744,218.6,4,3,11.2,2,3,,0,6,8,177.5,7,Intermediária,1152.1,396.2
6745,87.4,3,6,9.9,2,3,15,1,9,7,76.3,6,Intermediária,952.1,163.7
6746,202.1,3,9,5.8,2,3,12,0,5,9,175.2,6,Intermediária,1133.9,377.3
6747,123.2,4,14,4.1,2,3,11,1,2,8,114.9,7,Centro,960.2,238.1
6748,58.4,5,9,5.6,1,4,20,0,1,8,50.4,9,Intermediária,945.3,108.9
6749,113.9,6,0,4.0,1,4,,0,1,9,101.8,10,Centro,1278.8,215.7
6750,66.9,2,5,10.7,1,2,12,0,6,8,48.7,4,Intermediária,595.7,115.6
6751,74.3,5,30,15.7,1,4,16,0,4,7,57.7,9,Afastada,638.8,132.0
6752,45.2,5,8,1.2,2,4,3,0,1,10,41.3,9,Centro,1018.3,86.5
6753,124.9,6,0,7.1,1,4,,0,7,8,109.8,10,Intermediária,1127.5,234.7
6754,81.3,5,10,2.6,2,4,2,1,6,10,64.0,9,Centro,1242.9,145.3
6755,129.8,2,16,9.4,0,2,,1,2,7,119.1,4,Intermediária,636.7,248.9
6756,167.2,2,33,12.7,1,1,9,1,7,7,143.0,3,Intermediária,668.5,310.2
6757,70.5,4,15,3.4,1,4,22,0,9,10,51.3,8,Centro,1020.4,121.8
6758,136.8,4,15,3.1,1,4,,0,7,10,115.5,8,Centro,922.2,252.3
6759,67.8,3,2,4.3,1,2,,0,3,9,49.9,5,Centro,971.6,117.7
6760,120.3,3,9,16.0,2,3,12,0,10,6,104.9,6,Afastada,719.2,225.2
6761,144.9,2,12,3.4,1,2,13,1,9,8,126.1,4,Centro,1047.4,271.0
6762,90.8,4,2,3.8,1,4,20,0,1,8,77.9,8,Centro,976.9,168.8
6763,145.8,6,1,5.2,2,4,14,0,1,9,114.2,10,Intermediária,1283.0,260.0
6764,225.5,2,3,10.1,1,2,4,1,9,7,187.8,4,Intermediária,858.4,413.3
6765,182.0,3,1,5.2,1,3,22,0,7,8,155.5,6,Intermediária,1145.4,337.5
6766,119.8,1,11,7.1,1,1,14,0,2,7,107.7,2,Intermediária,517.6,227.5
6767,77.4,4,5,7.3,1,3,,0,10,7,61.2,7,Intermediária,876.4,138.5
6768,94.4,3,0,4.6,1,2,13,0,5,9,78.0,5,Centro,882.6,172.5
6769,144.0,2,0,0.8,0,1,17,0,10,9,126.1,3,Centro,934.8,270.1
6770,74.9,4,43,1.8,1,4,13,0,6,8,59.0,8,Centro,834.6,133.8
6771,344.2,6,1,2.9,2,4,3,0,10,10,297.3,10,Centro,1500.0,641.5
6772,195.9,5,1,7.6,2,4,13,0,5,8,160.8,9,Intermediária,1292.6,356.7
6773,83.3,4,0,6.2,3,4,14,0,3,9,73.6,8,Intermediária,969.3,156.9
6774,94.4,3,7,6.9,1,2,14,1,4,8,84.4,5,Intermediária,949.3,178.8
6775,189.2,4,15,5.7,2,4,2,1,10,8,161.1,8,Intermediária,1349.0,350.3
6776,135.1,2,17,3.9,0,2,5,0,1,9,112.0,4,Centro,830.2,247.1
6777,167.6,2,5,2.1,1,2,21,0,9,9,141.8,4,Centro,943.6,309.4
6778,400.0,5,13,7.7,1,4,22,0,6,6,344.5,9,Intermediária,1473.3,744.5
6779,183.9,1,32,6.1,1,1,4,0,9,8,160.3,2,Intermediária,520.1,344.1
6780,185.5,4,17,3.0,2,4,,0,7,10,158.1,8,Centro,1074.1,343.6
6781,81.8,3,12,3.0,1,2,4,0,3,8,65.0,5,Centro,783.3,146.8
6782,76.4,1,14,3.4,1,1,5,0,5,10,66.4,2,Centro,535.4,142.8
6783,149.6,2,12,4.4,1,2,,0,1,8,124.2,4,Centro,853.3,273.8
6784,164.6,2,8,7.8,1,1,20,0,6,9,142.1,3,Intermediária,698.7,306.7
6785,80.1,2,3,6.6,1,2,,0,2,8,65.3,4,Intermediária,646.1,145.4
6786,100.8,3,28,1.1,2,3,19,0,5,10,88.5,6,Centro,1115.9,189.3
6787,107.2,3,1,1.9,1,3,12,0,6,9,96.2,6,Centro,942.0,203.3
6788,85.9,5,2,1.4,1,4,20,0,4,10,72.1,9,Centro,1240.1,158.0
6789,154.4,3,7,10.3,2,3,12,0,3,7,128.4,6,Intermediária,631.5,282.8
6790,107.3,4,3,10.7,2,3,2,0,2,7,93.3,7,Intermediária,695.7,200.6
6791,154.2,4,1,19.9,1,4,,0,2,4,129.1,8,Afastada,702.4,283.3
6792,111.4,5,9,7.4,2,4,24,1,4,8,94.5,9,Intermediária,1179.3,205.8
6793,72.4,4,1,6.1,1,3,12,0,2,9,61.6,7,Intermediária,910.2,133.9
6794,86.1,2,6,16.3,1,2,2,0,6,5,78.9,4,Afastada,381.7,165.0
6795,172.2,2,5,2.0,0,1,24,0,6,10,140.2,3,Centro,1113.3,312.4
6796,58.0,2,0,5.9,1,1,19,0,7,7,48.5,3,Intermediária,701.9,106.5
6797,93.9,5,5,7.0,1,4,6,0,6,8,79.4,9,Intermediária,1046.3,173.2
6798,169.5,3,7,2.6,1,3,,0,2,8,146.8,6,Centro,870.4,316.3
6799,400.0,3,4,3.3,1,3,6,0,2,9,334.2,6,Centro,1457.5,734.2
6800,68.0,2,1,15.4,1,2,,0,4,6,66.0,4,Afastada,348.7,133.9
6801,119.8,3,12,5.5,2,2,,0,4,7,108.7,5,Intermediária,747.8,228.6
6802,160.2,1,22,8.3,1,1,9,0,1,5,140.8,2,Intermediária,378.9,301.0
6803,88.2,1,14,5.2,0,1,,0,2,10,79.8,2,Intermediária,352.1,168.0
6804,101.1,3,16,0.5,2,3,11,0,5,10,89.2,6,Centro,959.7,190.2
6805,123.9,2,2,2.3,1,2,16,1,6,8,100.5,4,Centro,1095.1,224.4
6806,177.7,4,8,2.8,2,3,,0,9,10,149.8,7,Centro,1105.8,327.5
6807,80.3,2,3,4.3,1,2,15,0,4,10,63.6,4,Centro,832.0,143.8
6808,82.4,2,7,15.1,1,2,,0,7,7,68.2,4,Afastada,499.8,150.6
6809,95.6,1,1,3.4,1,1,,1,7,9,86.7,2,Centro,703.8,182.3
6810,161.7,4,9,0.7,3,4,,0,3,9,137.0,8,Centro,1271.3,298.6
6811,207.2,3,3,5.3,1,3,4,0,3,9,183.5,6,Intermediária,837.2,390.7
6812,102.9,6,6,7.9,1,4,4,1,9,10,86.0,10,Intermediária,1482.6,188.9
6813,144.8,3,2,5.6,1,2,12,0,3,8,120.2,5,Intermediária,757.2,265.0
6814,81.4,3,7,2.2,1,3,16,0,10,9,63.0,6,Centro,1034.3,144.5
6815,132.4,4,7,11.1,2,3,18,0,5,8,119.7,7,Intermediária,969.9,252.1
6816,96.2,5,4,9.5,2,4,22,0,3,8,79.9,9,Intermediária,1232.0,176.1
6817,121.0,3,3,5.0,2,2,13,0,2,8,103.8,5,Intermediária,882.8,224.7
6818,212.2,2,0,1.5,0,2,10,1,8,9,190.1,4,Centro,1186.5,402.3
